state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn
VT,68,area_code_752,yes,no,30,139.6553955,63,28.3106907,277.2513972,57,46.94602619,251.0800815,76,33.87187982,5.30243148,9,1.236129256,2,no
WA,14,area_code_642,no,no,2,277.8347975,79,5.335841319,289.4416645,52,37.42638887,274.8125767,96,33.95995101,12.00608876,8,6.135964967,6,yes
MA,98,area_code_945,yes,yes,20,55.23352946,98,24.02089788,69.4281046,74,39.45934945,205.9383461,148,45.5979272,11.9952065,8,2.298803374,6,yes
KS,11,area_code_631,no,no,25,128.9432878,61,37.31306725,183.0900587,118,9.116733107,51.40782819,55,27.87562287,4.931155002,5,3.931806543,7,no
MA,56,area_code_757,yes,yes,35,64.22034944,139,24.92121659,125.8410706,104,28.12441257,96.57919413,109,23.47324882,16.11718555,12,8.689168303,0,no
HI,67,area_code_927,no,no,41,241.6318291,93,37.94986428,148.2097691,89,15.42123461,74.93155096,94,43.97579385,13.0012453,1,4.531212328,4,yes
OR,92,area_code_546,no,no,36,225.5268635,82,15.4858534,94.91280449,132,13.15481196,140.8311189,93,38.40892303,7.03744963,15,9.199067825,9,yes
OK,29,area_code_489,yes,yes,21,132.8380547,62,41.5913902,194.5180255,131,41.46364846,175.3377484,132,47.70390492,5.411510886,18,5.230411507,8,yes
OH,9,area_code_771,no,yes,41,218.9157256,127,31.47940582,289.4948383,99,11.07671615,60.84929464,67,47.3054852,17.69625264,6,4.288947841,6,no
ME,67,area_code_960,yes,yes,11,148.9843065,137,14.48433947,175.7681501,144,26.08932366,137.1194939,114,22.20467741,16.87910266,10,7.628694807,0,no
MD,25,area_code_142,yes,yes,41,239.0634479,147,15.65242141,70.72864535,82,47.23602078,94.79491866,74,25.11438306,5.365452822,14,1.195163438,7,no
LA,98,area_code_353,yes,no,12,163.5459157,75,33.26137091,205.0003334,67,13.3624425,211.7675416,76,16.51932292,1.676499304,8,1.350044638,2,yes
WA,76,area_code_229,yes,no,10,153.069932,70,42.34728169,135.0557486,106,49.00970407,166.0680923,56,34.72915501,16.28611932,3,6.693750282,3,no
SD,42,area_code_159,yes,no,15,283.6824789,77,23.70325019,263.9812974,65,49.74295936,173.8294117,93,21.40438865,12.69466255,19,5.125936776,3,no
WI,9,area_code_762,no,yes,7,112.719775,97,16.62351931,158.6695371,129,30.00277196,156.922947,78,40.3745291,2.916758533,12,8.008944878,9,no
IN,79,area_code_566,no,yes,39,80.111835,149,44.01552231,98.20990224,87,12.65642331,289.0049276,144,10.46978423,12.15980592,12,9.204572955,7,no
IA,40,area_code_386,yes,no,39,196.1357783,89,35.11707313,97.77640567,90,19.22471996,103.6837813,93,10.2381283,9.591471022,15,4.189485338,0,yes
NM,25,area_code_616,no,yes,44,292.3304531,115,25.16384693,242.1910452,56,24.10217747,179.166065,85,14.20049216,15.71645622,7,6.165895253,7,no
AL,5,area_code_566,yes,no,1,144.4598034,122,26.95550879,116.3968996,127,18.9195901,234.0043421,68,8.79314848,4.972612001,4,5.256617964,8,no
AZ,11,area_code_877,no,no,29,65.50919091,136,14.19154106,241.8083485,102,17.62860109,189.2111033,55,32.90142235,9.609978142,9,9.825301229,8,yes
KS,59,area_code_444,no,no,29,134.8263168,128,33.20611835,101.4718277,112,48.75033691,282.2552214,74,11.63087447,3.968638171,16,8.39530187,4,no
MN,98,area_code_741,no,no,11,176.4829136,126,21.14341297,130.4215922,138,11.90141723,144.4920889,80,12.19833129,19.19301733,13,9.161508229,3,yes
HI,88,area_code_481,no,no,9,90.48075166,72,49.80403295,166.3717431,81,37.99975589,165.9189514,58,5.640270068,15.79602498,4,2.916230832,3,yes
ID,79,area_code_878,yes,yes,43,214.5255545,130,26.60825819,285.7989624,87,5.018463025,72.1305788,133,40.19405066,14.9977261,9,7.83900102,8,no
GA,38,area_code_789,yes,yes,10,299.4373473,97,26.86485228,282.9328562,71,31.82822012,202.2497778,123,41.55332249,14.11392664,18,3.021995637,7,yes
NY,72,area_code_352,no,yes,14,162.934869,51,30.46333043,101.7179689,65,46.21743518,122.0529921,86,12.29100874,9.043392407,15,2.483054068,9,no
KS,5,area_code_155,no,no,15,138.6821392,133,46.25402014,139.5547603,101,17.95703423,90.07725988,76,38.27859954,18.5423659,15,9.470528517,9,yes
DE,48,area_code_562,yes,no,16,150.1760417,69,41.03681449,87.34984711,78,13.34866889,186.1328232,62,24.50953054,2.385423227,6,0.683391959,6,yes
PA,90,area_code_556,no,no,25,78.7865446,108,25.30085314,177.4962698,65,34.32559077,183.0775658,90,15.78176973,16.26192236,11,9.671192685,2,no
ID,18,area_code_182,yes,no,1,270.8184004,95,37.34146697,165.1456377,125,37.06706333,68.96791031,115,32.96230736,5.08942191,8,1.917988021,3,yes
MS,70,area_code_198,yes,yes,49,153.7064139,52,31.38059745,275.1900406,66,35.96137335,224.5538634,134,13.03178335,7.156531157,17,8.284661777,8,no
NV,37,area_code_248,yes,yes,11,146.8186029,104,27.15651719,282.5013444,113,19.3692596,205.9430477,146,39.05976234,10.86916485,17,3.121264254,7,no
DE,60,area_code_428,no,no,25,214.9225682,61,13.65420978,145.8918478,140,16.3491081,97.25432069,73,7.142685241,15.87044521,18,3.831672111,0,no
NV,48,area_code_255,yes,no,22,160.5083552,89,25.87713186,172.9344858,138,48.016346,167.3587155,93,48.16089198,16.93216325,4,2.559198258,2,no
OK,77,area_code_289,no,no,17,212.0583672,115,16.06183642,274.0590623,62,46.54847787,230.0807291,147,8.234386417,12.09091275,15,6.062383404,9,yes
MT,28,area_code_593,yes,yes,31,65.36157253,149,46.16789674,251.6769519,121,25.57924745,182.3589351,109,31.07517887,8.65767429,2,3.806907701,1,no
DE,69,area_code_982,no,yes,48,253.4308359,127,20.09330661,50.91407784,105,43.07872398,148.872269,58,45.59874306,18.98354601,2,6.745233875,1,yes
WY,77,area_code_362,no,yes,37,285.1259882,65,47.85188065,130.014891,54,25.35455649,130.5846145,51,5.535701098,5.683904621,10,0.64864952,7,no
NV,81,area_code_179,no,no,46,212.1913465,132,28.98748805,155.4435605,61,24.09750581,202.5984667,105,27.43315074,16.25879694,3,1.111561393,5,yes
NV,40,area_code_499,yes,no,2,288.6414822,83,33.41949704,107.4290709,90,12.05433264,284.7771746,79,20.75031339,12.62894281,8,1.446780951,5,yes
OR,45,area_code_863,yes,yes,37,87.85807859,93,29.43232,99.89290397,52,24.18827254,217.9362101,71,31.11494856,8.161005321,7,4.48044001,3,yes
SD,96,area_code_708,no,no,2,169.3540474,55,10.82212776,59.44612665,148,29.18376224,68.68647591,124,15.1455824,1.025991703,12,8.24056364,0,yes
OK,62,area_code_359,no,yes,29,200.4516835,126,21.91195486,210.8424313,82,6.012694734,165.1712434,130,7.920464775,9.485386726,19,8.937690149,6,no
NE,93,area_code_871,no,no,0,195.4341619,113,9.461575052,115.6275726,135,24.98508523,272.7060329,149,33.16698666,6.257679953,15,2.825702031,7,no
KY,58,area_code_714,yes,yes,29,150.3654448,149,33.03293199,63.08679461,99,40.16102983,73.61560645,62,23.75821578,2.982585653,14,5.95651238,1,yes
FL,67,area_code_651,yes,no,44,134.5211023,71,25.10933878,107.7448276,105,35.60207254,297.218928,120,33.01184924,2.428012741,16,7.799467431,1,yes
NC,56,area_code_884,yes,yes,31,81.70600564,67,40.00932372,250.4784882,58,33.5820645,287.2673484,65,14.47426161,7.603608219,14,3.243879584,0,no
MD,40,area_code_200,yes,yes,27,147.9356126,61,14.92117164,262.8722954,131,45.92999428,69.56862018,146,20.24335683,12.68039039,3,4.385573499,3,yes
IL,98,area_code_458,no,yes,20,90.66520378,101,12.40547263,170.7665613,99,5.811440442,283.3533301,94,30.27566252,16.91286699,18,5.477754926,5,yes
NV,40,area_code_479,no,yes,45,233.5914191,143,23.28495039,154.0176676,78,30.06714138,140.7831476,114,31.69007502,4.487701654,6,1.781311041,4,no
WV,91,area_code_919,yes,yes,12,102.2077339,100,46.69634224,294.4634234,88,40.43069818,261.1772918,60,21.75416635,9.068235455,17,0.74683179,3,yes
NH,77,area_code_320,yes,yes,26,64.64132632,120,36.96898168,100.1411649,140,29.36009222,154.5958344,119,17.60239425,8.447166663,14,1.951655189,3,yes
IL,33,area_code_919,no,no,35,188.0915345,145,23.85156312,103.8398207,149,19.57529987,160.2137782,69,17.31652833,10.75448617,14,6.455109402,9,no
VA,6,area_code_519,yes,no,6,198.8074332,97,28.27724764,122.9667943,94,11.13127543,208.5607727,148,12.86147081,16.38215815,13,1.199373485,6,yes
OH,88,area_code_223,yes,no,21,267.9782653,68,8.789585503,93.18932957,66,44.94033823,243.6193548,112,19.6432233,11.51925914,3,2.302115466,6,no
CO,19,area_code_521,yes,yes,9,194.2454031,55,49.30591534,144.8413996,105,26.18430766,58.44728774,139,13.97481517,17.08644336,13,3.709611914,1,no
LA,80,area_code_330,yes,yes,38,136.3702134,133,34.98832871,277.7085567,147,44.51518386,198.2889989,61,33.52169328,10.85248337,2,1.239765611,6,no
CA,40,area_code_789,yes,no,14,250.7529704,76,17.84318308,203.8369602,95,31.36334551,96.68324852,111,30.60801492,12.47309994,9,2.321143076,1,no
WA,92,area_code_162,yes,yes,14,185.0697233,102,31.36137774,152.9866372,116,35.33864525,136.4873795,143,22.21649707,9.310281607,13,9.157062995,3,yes
MO,97,area_code_584,no,yes,3,69.82007116,97,9.926706473,283.6026986,118,41.19175195,136.9921665,141,19.6623509,16.63881603,8,0.683341756,0,no
AK,59,area_code_727,yes,yes,31,191.4626401,56,48.4626501,62.11605812,63,34.66199951,167.2650851,140,15.69263901,18.55271692,16,6.70760328,4,no
GA,59,area_code_802,yes,yes,22,277.0046364,108,12.86532445,102.5690445,116,22.91246783,133.534103,91,29.0956239,13.14375002,3,4.151884844,0,yes
NJ,48,area_code_673,no,yes,5,149.0781564,118,34.16136431,191.4721513,72,28.11350228,76.84027961,132,46.3506244,16.59486653,13,6.890163025,3,no
WY,41,area_code_867,no,no,23,124.0814505,60,16.04545081,203.8881558,143,41.13704861,86.40718463,118,35.85663731,2.121063346,4,6.092571343,8,yes
VT,13,area_code_582,no,no,19,85.86736425,64,37.29026222,59.88937664,110,21.81426334,58.35949639,107,38.49866213,18.21612328,18,2.623238166,7,no
CA,45,area_code_618,yes,no,36,87.86138048,113,39.95696153,150.7596895,72,22.46546555,167.5622713,54,42.54700386,4.58957627,2,8.548490132,5,no
NC,89,area_code_254,no,no,19,158.1928711,52,35.3038878,212.2884912,76,9.306055223,288.6119237,76,20.8235738,5.873888119,15,5.173433635,7,no
AL,53,area_code_191,yes,no,11,198.919956,118,32.65247571,224.5176366,103,46.15629958,78.91880591,77,7.829410195,2.013271296,17,8.31409218,4,no
LA,42,area_code_625,yes,yes,32,70.15385129,72,45.16110923,209.5349756,59,9.096634173,286.5661233,75,33.01514615,19.34260222,10,4.357119094,6,yes
NY,63,area_code_554,yes,yes,27,284.8921473,102,8.538201995,130.1408061,138,34.16941299,233.3403787,140,13.49025311,17.18820614,1,9.854512762,7,yes
WA,27,area_code_840,no,yes,7,238.7834044,86,19.89116446,73.3800309,126,23.59375155,209.3747007,98,30.60696425,18.35050748,6,7.819648906,6,yes
WI,38,area_code_697,no,yes,0,196.6559796,58,16.17293658,156.7781116,65,23.25287256,211.3194388,70,38.27796049,17.09710719,3,9.676526949,3,no
HI,60,area_code_744,no,no,36,257.1096677,64,49.46062829,82.18860934,90,35.57983265,256.6819121,50,40.2637236,10.1110805,19,5.38610155,4,no
MA,7,area_code_609,no,no,21,70.0466892,52,22.52254009,286.9059146,147,8.019217968,76.72996609,141,18.58276041,18.55755675,7,5.000065757,9,no
MT,5,area_code_282,no,no,5,169.2097194,142,37.96757147,168.7927165,104,31.71676023,176.1885809,107,28.05949547,19.41998359,13,7.676811189,5,yes
MO,45,area_code_485,yes,yes,20,207.5232817,119,35.81263237,129.3147936,110,39.74143037,224.2727846,128,32.94342933,10.54877256,13,8.862766999,5,no
MI,58,area_code_673,yes,no,31,257.1632265,66,14.54365569,241.5760178,135,42.2695741,196.7051113,104,41.87663248,4.336870845,17,9.659385061,8,yes
NE,31,area_code_830,yes,yes,34,245.86739,75,15.75489561,174.4871481,130,12.67386752,258.1947678,130,39.26248993,13.51382767,1,3.583243107,9,yes
WI,23,area_code_504,yes,no,14,119.2673124,70,17.65780536,127.508506,136,45.38385725,68.06792725,75,49.45888944,19.53332751,14,8.087693452,1,yes
IL,42,area_code_345,no,no,4,285.2200424,121,23.50072752,252.9919356,149,34.52657413,222.6752599,133,5.363810444,17.57079034,3,2.501133178,5,no
NC,10,area_code_841,no,yes,45,81.08646036,70,15.54462795,266.7880378,98,44.68346604,183.5069326,74,24.68702484,17.37448835,14,5.682956294,2,no
ND,32,area_code_690,yes,yes,49,268.7834047,60,5.884316724,218.2520416,122,26.83763227,144.790216,126,16.52200189,18.74254232,1,2.20855741,1,no
SD,53,area_code_760,no,no,47,292.7350624,87,44.57268756,61.7411056,101,29.39150053,135.0687456,82,10.39520242,17.98509295,16,3.800274937,5,no
OH,30,area_code_749,no,no,5,94.28838081,121,48.45244241,191.58072,51,46.35672247,205.2081582,138,46.01818977,15.74935162,10,9.347904488,3,yes
AL,39,area_code_570,yes,yes,24,230.5165161,137,20.37066742,240.823728,145,45.49592945,272.7488437,121,49.90829297,14.64718381,13,1.887861648,4,yes
MA,31,area_code_925,yes,no,45,60.07137969,84,20.23280957,84.12575302,99,25.1672393,174.0439815,118,13.12682936,6.030576301,4,6.507808504,4,no
WV,82,area_code_987,no,no,39,151.3557063,63,5.319131575,107.1676878,135,17.34856842,256.180791,55,6.729502676,12.80546041,9,6.133065593,2,no
CO,2,area_code_522,no,yes,28,179.0708248,63,35.61128097,270.6237763,92,22.69266956,150.5390955,72,17.37745015,10.90828381,14,1.647014351,3,no
NV,78,area_code_164,yes,no,6,195.1613065,59,42.14479531,55.03043046,126,22.44939478,75.5986157,79,42.56878631,17.37693774,4,3.596800916,2,yes
KY,77,area_code_112,yes,yes,39,283.9843121,61,11.59737352,238.1817845,57,17.90900937,65.37643411,127,18.22505374,10.3425389,10,5.848324293,6,no
CA,93,area_code_312,yes,no,12,218.0626718,87,12.18498572,168.4433231,108,17.08608219,62.83359283,103,7.560566622,3.427112507,8,2.278196785,0,yes
NM,12,area_code_341,no,yes,37,170.3194878,83,40.55374625,161.6930397,114,43.74783214,145.0375355,136,7.362148278,1.094477221,3,8.105924736,5,yes
CA,39,area_code_592,yes,no,17,252.4187591,90,32.73308368,51.77413312,130,8.143786431,134.3094377,60,24.23402611,13.87958929,7,9.735486841,3,yes
PA,66,area_code_312,yes,yes,1,287.6332052,59,7.018725093,254.8495577,61,35.49250319,229.4842559,80,46.93215754,11.44825936,10,2.5402143,0,yes
AZ,96,area_code_792,no,no,7,55.51653717,66,33.01461457,139.9562252,53,12.77690232,235.7053754,55,17.86641987,7.288295183,3,2.275663666,0,yes
MN,13,area_code_437,no,yes,10,295.6303181,66,18.90129753,185.1914078,126,20.5027652,62.71349221,60,24.22209563,4.210470851,2,4.821883182,4,yes
OR,46,area_code_272,no,no,32,71.53303477,116,21.592632,219.3251716,144,7.769436536,105.2808157,126,9.587021242,9.867591126,15,7.603770133,4,yes
OR,27,area_code_771,no,no,37,253.5966948,111,39.63791382,225.6573941,90,17.14881366,118.5654625,61,27.2107757,2.905442977,9,3.175205797,9,no
GA,17,area_code_263,no,no,47,120.0836881,144,41.49208367,288.9950147,56,39.5789482,186.902996,115,36.34461789,7.386061295,15,0.688859133,6,no
GA,95,area_code_564,yes,no,26,83.04491444,50,23.01604821,182.8349883,136,44.8256896,86.12880598,102,17.20176625,8.205026218,17,5.641595966,3,no
ME,98,area_code_596,yes,no,19,159.9639099,61,47.62188212,149.9298877,137,14.96872184,83.48530485,148,18.35200888,9.846755202,7,9.587705394,8,yes
KY,60,area_code_799,no,no,11,210.9891449,53,23.29082231,288.4259066,118,25.85965277,285.9472223,85,42.88887614,9.865794275,18,4.217130126,3,yes
MA,64,area_code_494,no,no,42,145.2379613,91,39.73262159,210.5275588,118,26.16458216,251.0507268,66,5.466367506,5.883107226,15,4.491278265,6,no
IN,88,area_code_802,no,no,30,63.64135207,62,26.77447691,124.5375891,130,44.31088876,95.16372552,77,33.64118188,17.15400865,18,9.704566313,4,yes
FL,35,area_code_407,no,no,26,199.8652849,147,45.38895469,81.61606135,79,39.32595738,151.641952,141,22.72480857,7.755326619,12,7.09877231,4,yes
VA,70,area_code_867,no,yes,31,275.600819,134,45.84925596,260.6386254,122,28.08847483,138.9054998,71,18.42712311,5.362158869,8,7.332133267,5,yes
AL,83,area_code_282,yes,yes,9,145.8038415,135,8.933756354,140.5454007,55,35.18362402,247.7510185,56,34.59172245,4.340387785,2,5.845669051,7,yes
VT,30,area_code_728,yes,no,2,104.0831944,53,47.14219991,215.1174303,138,43.13097743,177.5532291,64,42.56008348,7.128989496,2,9.758787503,4,yes
IL,71,area_code_893,yes,yes,44,160.6443365,131,42.14906787,167.7041048,68,5.429252931,81.96243425,145,30.12764523,2.283504777,5,7.044231602,2,yes
AR,74,area_code_609,yes,no,26,62.09067776,118,40.60898214,99.73244495,129,23.1300514,234.7480158,60,6.399257987,1.625242937,1,9.00281114,5,yes
AL,96,area_code_807,no,no,34,255.1218961,68,14.04101029,200.4216522,134,45.82594253,149.2219946,73,25.76305359,12.49770174,4,7.144099224,1,yes
WI,98,area_code_645,yes,yes,30,256.5852027,51,41.23036439,65.17076724,115,38.31408639,115.7310619,116,25.82419734,12.76379558,6,7.483600336,7,yes
SC,63,area_code_663,no,no,14,197.0001159,61,43.25597306,153.335615,59,29.42786185,143.8746555,79,29.47093227,11.06217585,13,3.25890376,7,yes
NY,28,area_code_723,no,no,15,138.2757222,130,18.01176505,186.6537349,65,28.83400372,174.4391409,119,35.19315055,15.48341871,19,3.383047631,2,yes
ND,60,area_code_863,no,yes,12,249.9458411,123,47.85170353,159.0117435,86,20.64965439,135.7788791,115,5.869328159,1.743860341,11,7.938354171,7,yes
NV,79,area_code_693,yes,yes,48,188.6717562,147,7.243706588,237.1680438,128,28.42342401,110.4764431,110,27.5905681,18.78348906,13,3.318709747,8,no
NM,94,area_code_843,no,no,34,256.4830771,55,11.7459164,256.9812386,126,34.49224398,149.6255072,127,31.47384962,2.806237342,8,5.846315673,4,yes
DE,37,area_code_326,yes,yes,10,207.8646981,57,29.19115121,242.8107685,126,23.82633673,54.79322769,90,20.45090239,13.80643689,7,2.868846954,4,yes
RI,93,area_code_844,yes,yes,20,246.1013683,100,30.9106612,59.70323695,81,37.13689159,243.1244615,131,35.0764352,3.53453519,13,8.261342118,5,no
MT,22,area_code_832,no,no,10,199.6407483,60,34.03175375,98.53219261,96,43.75545023,92.73622339,100,15.26799727,17.71820323,1,1.549762837,6,no
ND,68,area_code_535,no,yes,29,153.5352671,112,5.763610819,184.1518773,121,11.96081817,60.97615341,93,19.28175499,10.70355245,6,8.379743078,2,no
AZ,20,area_code_521,no,yes,47,289.486465,106,48.21650486,283.7055101,92,25.31961603,213.4246732,144,48.32399063,2.563577279,7,6.225933105,4,yes
WY,96,area_code_653,yes,no,34,185.2784562,61,7.006464173,258.7391938,131,23.36090411,243.4840322,62,20.66316669,12.71775814,16,2.275640581,0,yes
ID,68,area_code_120,no,yes,21,201.2723796,122,11.43778787,260.6336271,85,35.93591618,253.4572829,139,20.59253993,1.173088934,15,5.649336162,9,no
AL,91,area_code_653,yes,yes,37,105.1219099,51,5.630653289,125.8020484,75,16.24403594,173.3772957,61,31.80562861,15.74442139,2,3.18373895,4,no
UT,64,area_code_496,no,no,30,206.4126974,57,30.5086295,157.3619743,59,33.81129117,101.3420462,131,48.69388984,13.36111475,16,3.57293968,3,no
CA,17,area_code_724,no,no,13,192.9019124,60,46.95200978,167.6764868,80,44.48701588,234.3069193,58,49.23862007,5.039870238,17,3.839516395,0,yes
NJ,12,area_code_204,yes,no,23,96.20959949,102,34.96762247,89.34289584,146,23.81592199,224.9282693,134,31.08460837,8.120267407,15,1.101532846,6,yes
NJ,22,area_code_291,yes,yes,49,64.89677434,149,42.01958608,57.76703256,78,45.9957065,111.5676835,97,5.048915891,1.148327195,3,9.866636002,0,no
KY,17,area_code_116,yes,no,48,201.0898299,59,5.597654156,286.7257249,54,49.69236825,275.851939,98,45.52954478,14.17999248,4,0.799578967,7,yes
WV,10,area_code_219,yes,no,31,240.9230673,134,29.39068843,110.1781464,126,9.774142248,76.09286452,102,30.66070841,7.130694613,12,6.793720295,9,yes
WA,65,area_code_492,yes,yes,35,180.8503427,133,25.68033399,109.9872259,50,15.48739346,295.6720599,105,21.46983837,11.86018939,5,4.026662654,1,no
MN,22,area_code_524,yes,no,31,106.6931563,57,27.45355749,70.84476344,136,47.76708882,265.0619527,89,42.31378135,19.17782493,17,6.637097764,9,no
IA,90,area_code_228,no,no,14,216.6304942,85,8.24959334,282.126938,52,48.12474589,221.9746614,73,22.99246067,6.689867546,6,3.884358404,4,no
OR,82,area_code_229,no,no,42,70.02643165,142,35.79959125,194.9342787,116,9.396827392,284.6874721,147,6.532002779,19.8145198,10,6.900631139,5,yes
MA,50,area_code_671,yes,no,34,160.4584262,125,27.64491867,216.7592143,120,5.674932517,230.5777921,121,41.94825004,13.02183933,18,7.42773734,8,yes
IN,14,area_code_659,no,yes,2,90.8416896,63,39.43169824,277.8942218,149,12.24950105,97.61424926,82,29.56367305,5.599684659,10,7.060250084,6,yes
AK,64,area_code_128,yes,no,15,96.11476276,103,26.83807853,136.4050422,84,49.82057525,160.5390345,72,20.21645922,9.298779777,6,1.582638823,5,yes
HI,47,area_code_196,no,no,4,100.5734873,134,11.72217363,205.3768278,64,13.09998275,67.87575608,126,16.29015694,15.06860933,6,6.740485729,4,yes
RI,29,area_code_109,no,yes,20,146.6767643,135,34.17156293,59.69986368,116,27.6146423,147.4143556,103,31.72088567,9.483080246,15,3.15988172,5,no
PA,76,area_code_341,yes,no,9,62.78755141,70,12.75738629,96.69313206,142,43.17879769,235.4007549,102,14.36222967,2.301643779,4,0.77361302,3,yes
ND,36,area_code_925,yes,yes,18,149.4483602,99,44.25775535,257.8114513,79,5.918072481,146.6108377,98,19.5732899,4.203469566,16,4.440891383,0,yes
PA,99,area_code_331,yes,yes,24,177.9268618,143,32.59023076,241.6920891,131,32.2020042,132.5735439,127,33.64386392,16.03465717,8,4.618659477,8,no
WY,52,area_code_888,no,yes,3,170.8235712,88,12.07417476,137.6606729,124,17.4661452,198.8389306,127,44.66950027,13.31908844,7,4.938154267,4,no
ND,76,area_code_383,yes,no,28,145.6960251,69,48.30521259,144.2026569,92,43.80507124,268.0511322,129,28.98006478,11.82668407,19,7.195829571,7,no
LA,7,area_code_814,no,yes,18,259.786652,137,28.32644585,183.3886084,109,17.75575172,61.89579814,98,39.15978792,4.184817444,17,3.434016187,6,no
NJ,29,area_code_858,yes,yes,42,86.33167311,136,8.280430334,50.06025117,89,35.90400741,146.3676087,109,39.33772717,16.91739146,13,3.495164874,7,yes
IA,11,area_code_901,no,yes,1,176.4241859,56,33.2074807,110.311084,114,35.33988346,89.56018545,139,34.89592787,19.25406208,15,1.075246434,0,yes
NE,33,area_code_875,no,no,9,65.51035424,58,16.39395082,102.0579522,78,14.9672097,223.8385627,139,16.0627252,1.776854852,2,7.024801552,8,no
ND,6,area_code_825,yes,no,42,67.78891972,50,41.16620533,112.6207367,123,6.565963994,76.43114011,114,44.00548692,2.482605542,10,5.894347868,0,yes
PA,79,area_code_299,no,no,24,193.4664624,75,41.80199331,251.4764606,141,23.41623082,216.2019396,81,24.6324045,17.80976556,13,3.819538571,2,no
NC,32,area_code_178,no,no,19,191.5046062,87,49.05263101,119.9184641,144,18.01369184,121.5452177,128,6.989483477,16.49549283,18,7.1992953,7,yes
MS,51,area_code_954,yes,no,47,269.5083782,87,27.5841289,97.88033051,68,41.40399873,99.72920343,70,16.00757015,12.74075465,11,5.604898618,0,yes
IA,75,area_code_955,no,no,18,189.4684189,110,25.47305959,176.0658652,52,41.01638848,284.0881395,67,39.44967593,18.95433897,13,4.957826986,0,yes
NJ,58,area_code_272,yes,no,22,289.9477551,93,38.90640225,266.4112591,85,25.56607785,54.63114419,143,8.111000112,13.28218098,19,5.357583165,5,no
TN,87,area_code_566,yes,yes,23,62.1737121,135,10.96117954,110.337426,92,32.29305014,159.444318,109,11.6313981,5.103720239,5,6.54530719,4,no
KY,26,area_code_680,yes,yes,10,74.5019212,93,29.61119812,69.6340607,64,32.19167822,55.40674812,62,36.24020672,14.84420415,3,6.770024743,5,yes
CA,98,area_code_515,yes,yes,45,61.01646539,123,29.58114201,139.101184,146,42.22211668,170.898262,73,45.16703554,13.26849655,19,3.245099282,2,yes
NH,46,area_code_548,no,yes,33,96.31921258,111,9.026290526,236.9129561,90,24.12510864,175.2618444,79,33.51794023,19.72914934,13,1.837061952,9,no
AR,98,area_code_186,no,no,27,185.3175277,55,23.80928385,187.6726362,139,17.39510059,130.4156178,51,15.00309742,5.064018991,5,1.988024721,9,no
GA,29,area_code_200,no,yes,4,211.3930454,66,43.39781594,254.1983424,129,16.92657132,83.04044438,132,7.403619346,12.35981379,12,6.574213416,5,yes
KY,4,area_code_107,yes,yes,4,61.39628949,100,43.52691299,289.8980369,85,29.12865257,144.0968844,74,32.68069621,15.82318292,14,8.792296215,1,yes
GA,81,area_code_944,no,yes,20,286.4927225,87,9.465694921,248.1656192,146,25.21166912,218.065735,99,7.132936007,7.440678697,6,4.390214644,7,no
KY,99,area_code_299,no,yes,11,260.5413442,73,9.082439724,200.9507697,133,24.80543469,245.5989522,63,32.57249234,8.213912079,9,2.110441523,5,yes
MD,13,area_code_604,yes,no,49,124.1531205,100,16.82129647,173.335397,126,9.101180259,182.6876506,55,15.15109749,17.87013493,17,7.687723734,3,no
MS,39,area_code_186,yes,no,3,69.29688256,59,44.36447281,60.01727159,82,37.33716833,197.4585986,125,45.70952281,8.679702713,8,8.408650007,3,no
CA,15,area_code_142,no,no,48,92.4717683,121,10.80061633,296.0804947,54,14.61815096,100.1540928,133,26.37917008,12.86992419,13,8.86553321,6,yes
ND,29,area_code_484,yes,yes,41,81.73610344,70,37.39985612,145.8702806,127,13.86291336,121.8325833,136,15.0772295,17.89552461,5,6.264898575,2,yes
CO,29,area_code_720,yes,no,19,80.82094482,119,9.552452883,88.05705348,140,23.57412441,90.47390251,79,43.39153925,4.986705079,17,8.676921314,2,yes
AK,75,area_code_534,yes,yes,37,179.6404222,134,33.04120342,216.6772138,136,15.25002537,112.3238375,79,16.43159293,19.65566863,3,0.646442105,5,no
IL,32,area_code_507,yes,no,24,111.4618606,106,21.02302846,121.0720723,63,31.27362203,106.2216951,87,18.79695844,14.33711715,6,1.518740117,8,no
TX,2,area_code_582,no,no,13,139.5349291,88,40.50112833,196.4445677,117,21.71585027,179.8621966,107,42.54250546,10.42631219,14,1.379472637,0,no
TX,47,area_code_763,yes,no,10,297.3763333,137,15.5160702,196.691977,132,25.20102752,190.6721889,143,18.89564134,9.187490723,15,7.2697445,4,yes
WV,78,area_code_116,yes,no,31,221.0785622,82,33.76408232,161.4324552,96,29.17261947,286.2368552,90,23.45736962,19.1329277,14,1.161026944,0,yes
HI,84,area_code_744,yes,no,10,287.2451668,108,15.60571406,259.0296539,103,14.15909851,98.89266178,143,20.64495518,4.908771723,11,5.215461538,0,no
WA,22,area_code_247,yes,yes,17,85.63913876,67,37.11471274,116.2417654,53,12.00882303,210.4189275,106,10.2380143,6.92198188,11,4.990715537,2,no
